"PAYMENT_DAY","APPLICATION_SUBMISSION_TYPE","SEX","MARITAL_STATUS","QUANT_DEPENDANTS","STATE_OF_BIRTH","NATIONALITY","RESIDENTIAL_STATE","FLAG_RESIDENCIAL_PHONE","RESIDENCE_TYPE","MONTHS_IN_RESIDENCE","FLAG_EMAIL","PERSONAL_MONTHLY_INCOME","OTHER_INCOMES","FLAG_VISA","FLAG_MASTERCARD","QUANT_SPECIAL_BANKING_ACCOUNTS","QUANT_CARS","COMPANY","PROFESSIONAL_STATE","FLAG_PROFESSIONAL_PHONE","PROFESSION_CODE","OCCUPATION_TYPE","MATE_PROFESSION_CODE","EDUCATION_LEVEL2","PRODUCT","AGE","BAD","CREDIT_AMNT"
"X3","X0","f","X5",0,"ba","X2","ba",1,"X3",30,0,900,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X2",57,"GOOD",1000
"X3","X0","m","X3",2,"mg","X2","mg",1,"X3",30,1,700,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X1",60,"GOOD",1000
"X3","X0","m","X3",0,"ba","X2","ba",1,"X3",2,1,484,0,0,0,1,1,1,"ba",0,"X7","X4","X2","X2","X2",34,"GOOD",1000
"X2","web","m","X3",3,"rn","X2","rn",1,"X3",14,1,600,380,0,0,0,0,1,"missing",0,"X20","X4","X1","X1","X1",41,"BAD",1000
"X5","X0","m","X2",0,"rs","X2","rs",1,"X3",2,0,540,0,0,0,1,1,1,"missing",0,"X2","X4","X2","X2","X1",28,"GOOD",1000
"X5","web","f","X7",0,"rn","X2","rn",1,"X1",9.72714882201501,1,400,0,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X1",32,"GOOD",1000
"X3","web","f","X8",2,"rs","X2","rs",0,"X3",3,1,434,2168.32,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",59,"GOOD",1000
"X3","X0","m","X2",0,"go","X2","go",1,"X3",10,1,350,0,0,0,1,1,0,"missing",0,"X20","X3","X2","X2","X1",53,"GOOD",1000
"X3","web","f","X2",3,"ac","X2","go",1,"X3",1,1,519,0,0,0,0,0,1,"go",1,"X5","X4","X5","X1","X2",35,"GOOD",1000
"X6","web","f","X3",4,"pr","X2","pr",1,"X3",13,1,486,0,0,0,0,0,0,"missing",0,"X1","X4","X1","X1","X1",32,"GOOD",1000
"X3","X0","m","X3",2,"ba","X2","sp",1,"X3",9,0,1600,0,0,0,1,1,0,"missing",0,"X20","X4","X2","X2","X1",50,"GOOD",1000
"X3","carga","f","X3",0,"rj","X2","rj",1,"X3",1,1,280,0,0,0,0,0,1,"missing",0,"X5","X7","X5","X1","X1",68,"GOOD",1000
"X6","web","f","X3",1,"rj","X2","rj",1,"X3",5,1,1233,350,0,1,0,0,1,"missing",0,"X13","X6","X1","X1","X1",32,"GOOD",1000
"X3","web","m","X2",0,"rs","X2","rs",1,"X1",9.72714882201501,1,351.33,0,0,0,0,0,0,"missing",0,"X1","X3","X1","X1","X1",67,"GOOD",1000
"X4","web","f","X5",2,"sp","X2","sp",1,"X4",9.72714882201501,1,894,600,0,0,0,0,1,"sp",1,"X20","X4","X1","X1","X1",41,"BAD",1000
"X3","web","f","X5",0,"sp","X2","ba",1,"X3",0,1,1878,0,0,0,0,0,0,"missing",0,"X1","X3","X1","X1","X3",36,"GOOD",1000
"X6","X0","f","X3",3,"ba","X2","ba",0,"X3",0,1,661,0,0,0,1,1,1,"missing",0,"X20","X4","X2","X2","X2",38,"BAD",1000
"X6","X0","f","X3",0,"pe","X2","pe",1,"X3",16,1,350,0,0,0,0,0,0,"missing",0,"X20","X1","X1","X1","X2",42,"BAD",1000
"X3","web","f","X3",0,"es","X2","es",1,"X3",5,1,380,0,0,0,0,0,1,"missing",0,"X20","X6","X1","X1","X2",61,"GOOD",1000
"X3","X0","f","X2",0,"rs","X2","rs",1,"X4",3,0,737,0,0,0,1,1,1,"rs",1,"X6","X7","X2","X2","X1",38,"GOOD",1000
"X3","X0","m","X3",0,"ba","X2","ba",1,"X3",1,0,1500,0,0,0,1,1,1,"missing",0,"X2","X2","X2","X2","X1",67,"GOOD",1000
"X6","web","f","X5",0,"al","X2","sp",0,"X1",9.72714882201501,1,350,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",67,"GOOD",1000
"X3","web","f","X3",0,"sp","X2","sp",1,"X4",3,1,582,0,1,0,0,0,1,"missing",1,"X20","X7","X1","X1","X1",35,"BAD",1000
"X4","X0","m","X3",0,"sp","X2","sp",1,"X3",22,0,1134,0,0,0,1,1,0,"missing",1,"X20","X7","X2","X2","X1",49,"GOOD",1000
"X3","web","f","X2",0,"ce","X2","ce",0,"X3",40,1,350,0,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X1",64,"BAD",1000
"X3","X0","m","X3",1,"pb","X2","pb",0,"X3",20,0,900,0,0,1,1,1,0,"missing",0,"X20","X3","X2","X2","X1",52,"GOOD",1000
"X5","web","f","X3",0,"pi","X2","pi",1,"X3",10,1,895,0,0,0,0,0,0,"missing",0,"X20","X4","X1","X1","X1",44,"GOOD",1000
"X2","web","m","X7",2,"ba","X2","sp",1,"X3",14,1,995,0,0,0,0,0,1,"sp",1,"X20","X4","X1","X1","X1",40,"GOOD",1000
"X3","X0","m","X3",1,"pb","X2","pb",1,"X3",10,1,839,0,1,0,1,1,0,"missing",0,"X20","X4","X5","X2","X1",42,"GOOD",1000
"X3","web","f","X8",0,"ce","X2","sp",1,"X4",0,1,439,0,0,0,0,0,1,"sp",0,"X1","X1","X1","X1","X1",48,"GOOD",1000
"X4","web","m","X3",2,"ba","X2","ba",1,"X3",1,1,642,0,1,0,1,0,1,"ba",1,"X20","X4","X1","X1","X1",34,"GOOD",1000
"X4","X0","m","X3",1,"pr","X2","pr",1,"X3",4,1,669,0,0,0,1,1,1,"pr",0,"X7","X4","X2","X2","X1",25,"GOOD",1000
"X3","web","m","X3",0,"sp","X2","sp",1,"X1",9.72714882201501,1,480,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",28,"GOOD",1000
"X3","X0","f","X3",0,"se","X2","sp",1,"X3",10,0,300,0,0,0,1,1,1,"missing",0,"X2","X2","X19","X2","X1",58,"GOOD",1000
"X3","web","f","X3",0,"sp","X2","pr",1,"X3",9.72714882201501,1,547,0,0,0,0,0,0,"missing",0,"X20","X4","X1","X1","X1",51,"GOOD",1000
"X2","carga","m","X3",2,"ce","X2","ce",1,"X3",1,1,930,0,0,0,0,0,1,"ce",0,"X20","X4","X5","X1","X1",51,"GOOD",1000
"X1","web","m","X7",3,"ce","X2","ce",1,"X3",12,1,428,0,0,0,0,0,1,"ce",0,"X1","X4","X1","X1","X1",24,"GOOD",1000
"X4","web","f","X3",0,"ma","X2","ma",1,"X3",1,1,1045,0,0,0,0,0,1,"missing",0,"X20","X3","X5","X1","X1",45,"BAD",1000
"X3","X0","f","X7",0,"ba","X2","ba",1,"X3",5,0,800,0,0,0,1,1,0,"missing",0,"X20","X6","X2","X2","X1",47,"GOOD",1000
"X2","web","f","X3",0,"am","X2","am",1,"X3",9.72714882201501,1,450,0,0,0,0,0,0,"missing",0,"X10","X3","X1","X1","X1",83,"GOOD",1000
"X6","web","f","X5",1,"pe","X2","pe",0,"X3",1,1,599.73,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",64,"BAD",1000
"X3","X0","m","X3",0,"mg","X2","sp",0,"X3",30,0,690,0,0,0,1,1,0,"missing",0,"X2","X3","X19","X5","X1",58,"GOOD",1000
"X5","web","f","X3",0,"pr","X2","sc",0,"X3",6,1,1000,0,0,0,0,1,0,"sc",0,"X20","X6","X1","X1","X1",32,"GOOD",1000
"X5","web","m","X3",0,"pr","X2","ro",0,"X1",9.72714882201501,1,502,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",49,"GOOD",1000
"X3","X0","f","X5",0,"rn","X2","rn",0,"X3",15,0,530,0,0,0,1,1,1,"missing",0,"X20","X7","X2","X2","X1",66,"GOOD",1000
"X6","web","m","X7",0,"sp","X2","sp",0,"X3",2,1,920,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",54,"GOOD",1000
"X2","X0","f","X3",2,"missing","X1","mg",1,"X3",0,1,417,0,0,0,1,0,1,"mg",1,"X5","X7","X5","X2","X2",25,"BAD",1000
"X1","X0","m","X3",0,"mt","X2","mt",1,"X3",25,1,2500,0,1,0,1,1,0,"missing",0,"X20","X6","X5","X2","X1",46,"BAD",1000
"X6","web","f","X3",2,"rj","X2","rj",1,"X3",4,1,582,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",31,"GOOD",1000
"X4","carga","m","X2",1,"pa","X2","pa",1,"X3",1,1,380,0,0,0,0,0,1,"pa",0,"X20","X4","X5","X1","X1",24,"GOOD",1000
"X3","web","m","X2",1,"pe","X2","pe",1,"X3",12,1,1340,0,0,1,0,0,0,"missing",0,"X20","X3","X1","X1","X1",45,"BAD",1000
"X3","X0","m","X3",0,"ce","X2","ce",0,"X7",20,1,261,0,0,0,1,1,1,"missing",0,"X20","X3","X2","X2","X2",75,"GOOD",1000
"X3","web","m","X3",2,"sp","X2","sp",1,"X3",10,1,870.7,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",60,"GOOD",1000
"X2","web","f","X5",0,"ce","X2","ce",1,"X3",10,1,310,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",57,"GOOD",1000
"X3","X0","f","X2",0,"ac","X2","ac",1,"X3",9,0,339,0,0,0,1,1,1,"ac",0,"X20","X4","X2","X2","X1",25,"GOOD",1000
"X2","X0","f","X5",0,"rs","X2","rs",1,"X3",40,0,440,0,0,0,1,1,0,"missing",0,"X20","X3","X2","X2","X1",61,"GOOD",1000
"X3","web","m","X3",0,"rs","X2","rs",1,"X3",3,1,350,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",60,"GOOD",1000
"X6","web","f","X3",2,"ma","X2","sp",1,"X3",5,1,673,0,0,0,0,0,1,"sp",1,"X13","X4","X1","X1","X3",30,"GOOD",1000
"X6","web","m","X2",0,"mt","X2","mt",1,"X3",9.72714882201501,1,700,0,0,0,0,0,1,"missing",0,"X20","X7","X1","X1","X1",32,"GOOD",1000
"X2","X0","f","X3",0,"rs","X2","rs",1,"X4",6,0,280,450,0,0,1,1,0,"missing",0,"X20","X7","X2","X2","X1",63,"GOOD",1000
"X5","web","f","X2",0,"sp","X2","sp",1,"X3",21,1,860,0,0,0,0,0,1,"sp",1,"X20","X4","X1","X1","X1",21,"BAD",1000
"X6","X0","f","X2",3,"mg","X2","sp",1,"X3",12,1,700,0,1,0,1,1,1,"missing",0,"X2","X6","X2","X2","X1",38,"GOOD",1000
"X4","web","f","X3",0,"mg","X2","mg",1,"X4",2,1,929,0,0,0,0,0,1,"mg",1,"X20","X4","X1","X1","X1",36,"BAD",1000
"X2","X0","f","X6",1,"rs","X2","rs",1,"X3",7,1,600,0,0,0,1,1,0,"missing",0,"X20","X3","X2","X2","X1",44,"GOOD",1000
"X6","web","m","X2",0,"am","X2","am",1,"X7",15,1,535,0,0,0,0,0,1,"am",0,"X20","X4","X1","X1","X1",35,"GOOD",1000
"X2","X0","f","X5",2,"pb","X2","pe",1,"X3",5,0,1635,0,0,0,1,1,0,"missing",0,"X2","X3","X2","X2","X1",87,"GOOD",1000
"X4","web","f","X7",2,"sp","X2","sp",1,"X3",4,1,2500,0,1,1,0,0,1,"sp",1,"X20","X4","X1","X1","X1",35,"GOOD",1000
"X4","web","f","X3",0,"sc","X2","sc",0,"X3",41,1,587.14,0,0,0,0,0,1,"sc",0,"X20","X7","X19","X5","X1",41,"BAD",1000
"X3","web","f","X4",0,"pe","X2","pe",1,"X3",30,1,600,0,0,0,0,0,0,"missing",0,"X13","X7","X1","X1","X1",61,"GOOD",1000
"X5","web","f","X3",0,"pe","X2","pb",0,"X1",9.72714882201501,1,350,0,0,0,0,0,1,"pb",1,"X5","X1","X1","X1","X2",47,"GOOD",1000
"X3","X0","m","X4",0,"rj","X2","sp",1,"X3",21,0,708,0,0,0,1,1,0,"missing",0,"X20","X3","X2","X2","X1",71,"GOOD",1000
"X3","X0","f","X2",1,"sc","X2","pr",1,"X3",13,1,700,0,0,0,1,1,1,"missing",0,"X2","X2","X2","X2","X1",48,"GOOD",1000
"X5","web","m","X7",0,"mt","X2","mt",1,"X3",9.72714882201501,1,415,0,1,0,0,0,1,"mt",1,"X6","X4","X1","X1","X1",31,"GOOD",1000
"X3","web","f","X3",0,"sp","X2","sp",1,"X3",30,1,650,0,1,0,0,0,1,"missing",0,"X1","X6","X1","X1","X1",44,"GOOD",1000
"X4","web","m","X3",1,"rs","X2","rs",1,"X3",27,1,529,0,0,0,0,0,1,"rs",1,"X20","X4","X1","X1","X3",47,"GOOD",1000
"X3","web","f","X3",1,"ms","X2","ms",1,"X3",10,1,567,500,1,0,0,0,1,"ms",1,"X6","X4","X1","X1","X1",44,"GOOD",1000
"X3","X0","m","X2",0,"mg","X2","mg",1,"X3",5,0,498,0,0,0,1,1,1,"mg",1,"X20","X7","X2","X2","X1",42,"BAD",1000
"X3","X0","f","X5",0,"pr","X2","sp",0,"X3",27,0,770,0,0,0,1,1,0,"missing",0,"X20","X3","X2","X2","X1",51,"GOOD",1000
"X3","X0","f","X3",0,"rs","X2","rs",1,"X3",3,1,1285,0,0,0,1,1,1,"missing",0,"X2","X2","X2","X2","X1",66,"GOOD",1000
"X6","X0","f","X2",0,"mg","X2","mg",1,"X3",15,0,350,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X3",33,"GOOD",1000
"X3","web","m","X3",0,"sp","X2","sp",1,"X4",1,1,1161.28,300,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",32,"GOOD",1000
"X3","web","f","X6",0,"sp","X2","sp",1,"X3",9.72714882201501,1,350,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",58,"GOOD",1000
"X3","X0","f","X5",0,"ac","X2","ba",0,"X4",9.72714882201501,1,554,0,0,0,0,0,0,"missing",0,"X5","X3","X5","X1","X1",59,"BAD",1000
"X4","web","f","X2",2,"al","X2","al",1,"X3",10,1,904,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",57,"GOOD",1000
"X3","X0","f","X3",0,"ma","X2","pe",1,"X4",0,1,1920,0,0,0,1,0,1,"pe",1,"X20","X4","X1","X1","X1",33,"GOOD",1000
"X5","web","f","X2",0,"rn","X2","rn",1,"X3",8,1,300,0,0,0,0,0,0,"missing",0,"X20","X6","X1","X1","X1",21,"GOOD",1000
"X3","web","f","X3",0,"rs","X2","rs",1,"X3",10,1,350,0,0,0,0,0,1,"missing",0,"X20","X3","X1","X1","X1",66,"GOOD",1000
"X4","X0","f","X3",0,"es","X2","es",1,"X3",2,1,500,1000,0,0,1,1,1,"es",1,"X13","X6","X2","X2","X1",22,"GOOD",1000
"X2","X0","f","X5",0,"ms","X2","ms",0,"X4",1,0,400,0,0,1,1,1,0,"missing",0,"X13","X7","X2","X2","X1",67,"GOOD",1000
"X3","carga","m","X3",2,"to","X2","ba",1,"X3",1,1,333,0,0,0,0,0,1,"ba",1,"X5","X4","X5","X1","X1",28,"BAD",1000
"X2","X0","m","X2",2,"ap","X2","ap",1,"X3",14,1,800,0,0,0,1,1,0,"missing",0,"X20","X4","X2","X2","X1",31,"GOOD",1000
"X2","X0","f","X3",0,"ba","X2","sp",1,"X3",25,0,440,0,0,0,1,1,1,"missing",0,"X2","X2","X2","X2","X1",39,"GOOD",1000
"X2","web","f","X2",1,"pr","X2","pr",1,"X4",1,1,380,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",55,"GOOD",1000
"X4","X0","f","X3",0,"rs","X2","rs",1,"X3",10,0,350,0,0,0,1,1,1,"missing",0,"X2","X2","X2","X2","X1",56,"BAD",1000
"X6","web","m","X2",2,"pr","X2","pr",0,"X3",1,1,591.54,0,0,0,0,0,1,"pr",1,"X20","X7","X1","X1","X1",23,"GOOD",1000
"X3","web","m","X2",2,"ba","X2","sp",1,"X3",6,1,350,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X2",40,"GOOD",1000
"X6","web","m","X3",0,"pe","X2","pe",1,"X3",5,1,393,0,0,0,0,0,0,"missing",0,"X20","X4","X1","X1","X1",19,"GOOD",1000
"X6","web","f","X3",0,"es","X2","ms",1,"X4",0,1,700,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",65,"GOOD",1000
"X3","web","f","X3",0,"ba","X2","ba",0,"X3",10,1,350,0,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X2",55,"GOOD",1000
"X4","web","f","X3",1,"rs","X2","rs",0,"X3",18,1,380,0,0,0,0,0,0,"missing",0,"X7","X7","X1","X1","X1",56,"GOOD",1000
"X3","X0","m","X7",0,"sp","X2","sp",1,"X7",3,1,554,0,0,0,1,0,1,"sp",1,"X20","X4","X1","X1","X1",25,"BAD",1000
"X1","web","f","X2",0,"rs","X2","rs",1,"X3",16,1,516,0,0,0,0,0,1,"rs",1,"X20","X4","X1","X1","X1",18,"BAD",1000
"X3","web","m","X3",2,"al","X2","al",1,"X3",5,1,330,0,0,0,0,0,0,"missing",0,"X20","X6","X1","X1","X1",30,"GOOD",1000
"X3","web","m","X3",0,"es","X2","es",1,"X3",20,1,410,0,0,0,0,1,0,"missing",0,"X1","X1","X1","X1","X1",27,"GOOD",1000
"X2","X0","m","X3",5,"pi","X2","pa",1,"X3",20,1,1092,0,0,0,0,0,0,"missing",0,"X20","X4","X1","X1","X1",47,"GOOD",1000
"X2","X0","m","X2",1,"ac","X2","ac",1,"X3",0,0,350,0,0,0,1,1,0,"missing",0,"X20","X3","X2","X2","X1",61,"GOOD",1000
"X3","X0","f","X3",0,"ce","X2","ce",1,"X3",20,1,400,0,0,0,1,1,0,"missing",0,"X20","X6","X2","X2","X1",54,"GOOD",1000
"X2","X0","f","X3",0,"ma","X2","pa",1,"X4",1,1,818,0,0,0,1,1,1,"pa",0,"X20","X4","X2","X2","X1",27,"GOOD",1000
"X3","carga","f","X5",0,"rs","X2","rs",0,"X7",0,1,277,0,0,0,0,0,0,"missing",0,"X5","X3","X5","X1","X1",62,"BAD",1000
"X6","X0","f","X2",1,"pe","X2","pe",1,"X3",0,0,360,0,1,1,1,1,1,"pe",1,"X20","X4","X2","X2","X1",41,"BAD",1000
"X3","X0","m","X2",0,"ba","X2","ba",0,"X3",10,1,450,0,0,0,1,1,1,"ba",0,"X20","X4","X2","X2","X1",36,"GOOD",1000
"X3","web","f","X3",0,"mt","X2","mt",1,"X3",30,1,1627,0,0,0,0,0,0,"missing",0,"X1","X3","X1","X1","X1",51,"GOOD",1000
"X2","X0","f","X3",3,"missing","X1","ba",1,"X3",0,1,516,0,0,0,0,1,1,"ba",1,"X5","X4","X5","X2","X1",38,"GOOD",1000
"X6","X0","m","X3",0,"ba","X2","se",1,"X3",7,1,400,0,0,0,1,1,0,"missing",0,"X20","X6","X5","X2","X1",47,"BAD",1000
"X4","web","m","X3",0,"pb","X2","pb",1,"X3",8,1,945,0,0,0,0,0,1,"missing",0,"X20","X4","X1","X1","X1",33,"BAD",1000
"X5","web","f","X2",0,"rs","X2","rs",1,"X3",15,1,650,0,0,0,0,0,1,"rs",1,"X20","X4","X1","X1","X1",21,"BAD",1000
"X2","X0","f","X2",0,"rj","X2","rj",1,"X3",9,0,383,0,0,0,1,1,1,"rj",0,"X20","X7","X2","X2","X1",36,"GOOD",1000
"X5","X0","m","X3",1,"rs","X2","rs",0,"X3",31,1,1400,0,0,0,0,1,0,"missing",0,"X13","X6","X2","X2","X1",46,"BAD",1000
"X4","web","f","X3",0,"mg","X2","sp",1,"X3",2,1,518,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",69,"GOOD",1000
"X6","X0","f","X3",1,"sp","X2","sp",1,"X3",4,0,569,0,0,0,1,1,1,"sp",1,"X20","X7","X2","X2","X1",33,"GOOD",1000
"X3","web","m","X3",0,"ba","X2","ba",1,"X3",9.72714882201501,1,498,0,0,0,0,0,1,"ba",0,"X20","X4","X1","X1","X1",32,"GOOD",1000
"X6","web","f","X3",0,"go","X2","go",0,"X3",7,1,380,0,0,1,0,0,0,"missing",0,"X1","X1","X1","X1","X1",28,"BAD",1000
"X3","X0","f","X5",1,"ac","X2","rs",1,"X3",9.72714882201501,1,350,0,0,0,1,0,0,"missing",0,"X1","X1","X1","X1","X3",55,"GOOD",1000
"X4","web","f","X7",1,"mg","X2","mg",1,"X3",2,1,380,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X3",18,"BAD",1000
"X3","X0","f","X2",0,"ba","X2","ba",0,"X3",30,1,301,700,0,0,1,1,0,"missing",0,"X13","X3","X2","X2","X2",73,"BAD",1000
"X2","web","m","X3",0,"rj","X2","rj",1,"X3",10,1,948,0,1,1,0,0,0,"missing",0,"X20","X3","X1","X1","X1",61,"BAD",1000
"X3","X0","m","X3",0,"rs","X2","rs",1,"X3",17,0,1191,0,1,0,1,1,1,"rs",0,"X20","X4","X2","X2","X1",50,"GOOD",1000
"X3","web","m","X6",3,"rn","X2","rn",1,"X3",1,1,688,0,0,0,0,0,0,"missing",0,"X20","X1","X1","X1","X3",36,"GOOD",1000
"X3","web","f","X3",2,"ce","X2","ce",1,"X3",6,1,508,0,1,0,0,0,1,"ce",1,"X20","X4","X1","X1","X1",32,"BAD",1000
"X5","web","m","X2",0,"ba","X2","ba",1,"X3",5,1,800,0,0,0,0,0,0,"missing",0,"X13","X6","X1","X1","X1",32,"GOOD",1000
"X6","web","f","X2",1,"go","X2","go",1,"X3",20,1,2000,0,1,1,0,0,0,"missing",0,"X1","X6","X1","X1","X1",37,"GOOD",1000
"X4","web","f","X6",0,"sc","X2","sc",0,"X3",15,1,465,0,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X1",42,"GOOD",1000
"X3","web","m","X2",1,"mg","X2","sp",1,"X3",15,1,1020,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",46,"GOOD",1000
"X3","web","m","X3",4,"sp","X2","sp",1,"X3",1,1,452,0,0,0,0,0,1,"sp",0,"X20","X7","X1","X1","X2",35,"GOOD",1000
"X3","X0","m","X7",0,"rs","X2","rs",0,"X3",3,0,647,0,1,0,0,1,1,"rs",1,"X20","X4","X2","X2","X1",48,"GOOD",1000
"X3","X0","m","X2",0,"ce","X2","ce",1,"X3",0,0,350,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X1",30,"BAD",1000
"X3","X0","f","X3",3,"pe","X2","sp",0,"X3",10,0,475,0,0,1,0,1,1,"sp",1,"X20","X4","X2","X2","X1",31,"GOOD",1000
"X5","X0","m","X3",0,"ce","X2","ce",0,"X3",0,0,350,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X1",59,"GOOD",1000
"X3","X0","f","X3",0,"es","X2","es",1,"X3",20,1,1469,0,1,0,1,1,0,"missing",0,"X2","X2","X2","X2","X1",25,"GOOD",1000
"X3","web","f","X3",0,"al","X2","al",0,"X3",9,1,400,0,0,0,0,0,0,"missing",0,"X13","X1","X1","X1","X1",50,"BAD",1000
"X5","X0","f","X2",2,"ba","X2","ba",1,"X3",30,0,350,0,0,0,1,1,0,"missing",0,"X20","X4","X2","X2","X2",36,"GOOD",1000
"X4","X0","f","X2",0,"pa","X2","pa",1,"X3",18,0,411,0,0,0,1,1,1,"missing",0,"X20","X4","X2","X2","X1",18,"GOOD",1000
"X3","X0","f","X2",0,"pa","X2","pa",1,"X3",2,0,397,0,0,0,1,1,1,"missing",0,"X20","X4","X2","X2","X1",32,"GOOD",1000
"X3","web","f","X3",0,"ce","X2","ce",0,"X3",20,1,276,0,0,0,0,0,1,"ce",0,"X20","X6","X1","X1","X1",55,"GOOD",1000
"X3","web","f","X2",0,"pr","X2","pr",1,"X3",2,1,380,0,0,0,0,0,0,"missing",0,"X13","X7","X1","X1","X1",37,"GOOD",1000
"X6","web","m","X3",2,"sp","X2","sp",1,"X3",8,1,262,0,1,0,0,0,0,"missing",0,"X13","X6","X1","X1","X1",39,"GOOD",1000
"X2","X0","m","X3",3,"missing","X1","ba",1,"X3",0,1,1009,0,0,0,1,1,1,"ba",1,"X20","X4","X5","X2","X1",37,"BAD",1000
"X3","web","m","X3",0,"sp","X2","sp",0,"X3",3,1,775,0,0,0,0,0,0,"missing",0,"X20","X4","X1","X1","X2",63,"GOOD",1000
"X3","web","m","X3",0,"ba","X2","sp",0,"X3",20,1,1095,0,0,0,0,0,1,"missing",0,"X20","X4","X1","X1","X1",47,"GOOD",1000
"X2","web","f","X2",0,"rn","X2","rn",0,"X1",9.72714882201501,1,425,0,0,0,0,0,0,"missing",1,"X20","X7","X1","X1","X1",40,"BAD",1000
"X2","web","m","X3",0,"se","X2","se",1,"X3",5,1,350,350,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X1",24,"BAD",1000
"X4","web","m","X2",0,"ba","X2","ba",1,"X3",6,1,1050,0,0,0,0,0,1,"ba",1,"X20","X4","X1","X1","X1",37,"BAD",1000
"X3","web","f","X2",0,"sc","X2","sc",0,"X3",20,1,1397.21,0,0,0,0,0,1,"sc",0,"X20","X4","X1","X1","X1",44,"GOOD",1000
"X6","web","f","X3",0,"pe","X2","ce",1,"X3",17,1,350,0,1,1,0,0,0,"missing",0,"X1","X6","X1","X1","X1",58,"GOOD",1000
"X3","web","m","X5",0,"rs","X2","rs",1,"X7",20,1,381,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",68,"GOOD",1000
"X3","X0","f","X3",0,"mt","X2","mt",1,"X3",5,1,1018,0,0,0,0,0,0,"mt",0,"X13","X6","X1","X1","X1",47,"GOOD",1000
"X3","web","f","X3",0,"pb","X2","pb",1,"X3",5,1,380,0,0,1,0,0,0,"missing",0,"X20","X6","X1","X1","X1",29,"GOOD",1000
"X6","web","f","X3",0,"pr","X2","sp",1,"X3",20,1,350,0,0,0,0,0,1,"sp",1,"X20","X7","X1","X1","X1",27,"BAD",1000
"X3","web","f","X5",0,"ba","X2","ba",0,"X7",9.72714882201501,1,380,0,0,0,0,0,0,"missing",0,"X1","X3","X1","X1","X2",65,"GOOD",1000
"X3","web","m","X3",1,"pe","X2","pe",0,"X7",1,1,429,0,0,0,0,0,1,"missing",1,"X20","X7","X1","X1","X1",37,"GOOD",1000
"X4","web","f","X2",0,"rj","X2","rj",0,"X3",35,1,350,0,0,0,0,0,0,"missing",0,"X20","X1","X1","X1","X1",83,"BAD",1000
"X4","web","m","X7",1,"go","X2","df",1,"X4",1,1,1520.59,0,1,0,0,0,1,"df",1,"X16","X4","X1","X1","X1",52,"GOOD",1000
"X3","web","f","X2",0,"ba","X2","ba",1,"X3",5,1,350,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",24,"GOOD",1000
"X4","web","m","X2",0,"rs","X2","rs",1,"X7",2,1,368,0,0,0,0,0,1,"missing",0,"X1","X1","X1","X1","X1",22,"GOOD",1000
"X3","X0","f","X2",0,"ba","X2","ba",1,"X3",10,1,1634,0,1,1,1,1,1,"ba",1,"X20","X4","X2","X2","X1",45,"GOOD",1000
"X3","X0","m","X3",0,"mg","X2","mg",1,"X3",5,0,620,0,0,0,1,1,0,"missing",0,"X20","X3","X19","X5","X2",41,"GOOD",1000
"X6","X0","f","X3",1,"ba","X2","df",1,"X3",15,1,4818,0,1,1,1,0,1,"missing",1,"X20","X4","X1","X1","X1",47,"GOOD",1000
"X5","X0","m","X2",2,"missing","X1","pa",1,"X4",0,1,350,0,0,0,1,1,1,"pa",1,"X20","X4","X5","X2","X1",23,"GOOD",1000
